BookID,Title,Authors,Score,ISBN,ISBN13,Language,Num_Pages,Ratings_Count,Text_Reviews_Count,Publication_Date,Publisher,Type
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley/William D. Danko,4.03,0671015206,9780671015206,eng,258,61760,2600,1998-10-01,Gallery Books,Book
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18,1585424331,9781585424337,eng,320,88897,2334,2005-09-01,Tarcherperigee,Book
1032,Trump: The Art of the Deal,Donald J. Trump/Tony Schwartz,3.66,0345479173,9780345479174,en-US,384,12748,948,2004-12-28,Ballantine Books,Book
1052,The Richest Man in Babylon,George S. Clason,4.26,0451205367,9780451205360,eng,194,76451,3400,2008-02-01,Berkley Books,Book
1059,Shibumi,Trevanian/Gisela Stege,4.21,1400098033,9781400098033,eng,480,9498,637,2005-05-10,Broadway Books,Book
1067,1776,David McCullough,4.07,0743226720,9780743226721,eng,386,166916,6243,2006-07-04,Simon  Schuster,Book
1068,1776,Peter  Stone/Sherman Edwards,4.22,0140481397,9780140481396,eng,192,1299,30,1976-11-18,Penguin Books,Book
1078,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,1416500189,9781416500186,eng,418,200744,7656,2009-03-04,Howard Publishing Co,Book
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.74,0060838582,9780060838584,eng,399,190039,4922,2005-07-05,Harper Perennial,Book
1103,Snow Flower and the Secret Fan,Lisa See,4.07,0812968069,9780812968064,eng,269,297533,14935,2006-02-21,Random House,Book
1110,The Broker,John Grisham,3.78,0385340540,9780385340540,eng,422,72361,2334,2006-09-26,Delta,Book
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,4.51,0394720245,9780394720241,eng,1344,11208,1237,1975-07-12,Vintage,Book
1120,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips/Michael D'Orso,3.74,0060193395,9780060193393,en-US,201,3877,275,1999-06-10,HarperCollins Publishers  Inc.,Book
1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park/Denise Brunkus,3.99,0679838864,9780679838869,en-US,68,11178,623,1993-02-16,Random House Books for Young Readers,Book
1169,Monkey Business,Sarah Mlynowski,3.67,0373250711,9780373250714,eng,392,3379,67,2004-09-24,Red Dress Ink,Book
1171,Liar's Poker,Michael   Lewis,4.15,0140143459,9780140143454,eng,256,22843,936,1990-10-01,Penguin Books,Book
1191,Giada's Family Dinners,Giada De Laurentiis/Victoria Pearson,3.96,030723827X,9780307238276,eng,256,14103,74,2006-04-04,Clarkson Potter,Book
1192,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,3.95,1400052580,9781400052585,eng,256,40125,217,2005-02-22,Clarkson Potter,Book
1193,Everyday Pasta,Giada De Laurentiis/Victoria Pearson,4.09,0307346587,9780307346582,eng,240,8822,55,2007-04-03,Clarkson Potter,Book
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence/Petrina Tinslay,4.09,1400052386,9781400052387,eng,256,3697,34,2006-09-26,Clarkson Potter,Book
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence/JoAnn Cianciulli/Bill Bettencourt/Bobby Flay,4.06,0609609971,9780609609972,eng,304,1426,16,2003-03-25,Clarkson Potter Publishers,Book
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,3.97,0061234001,9780061234002,eng,320,628745,13034,2006-10-17,William Morrow,Book
1226,Life of Pi,Yann Martel,3.91,0156030209,9780156030205,en-US,401,4318,668,2004-05-03,Mariner Books / Harvest Books,Book
1241,A Million Little Pieces,James Frey,3.65,0307276902,9780307276902,eng,515,206011,10821,2005-09-22,Anchor Books,Book
1252,Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips,4.14,0446394599,9780446394598,eng,193,5354,281,1993-02-01,Business Plus,Book
1265,Leadership,Rudolph W. Giuliani,3.72,0316861014,9780316861014,eng,397,1820,147,2002-10-01,Little  Brown,Book
1274,Men Are from Mars  Women Are from Venus,John Gray,3.55,0060574216,9780060574215,eng,368,132062,3303,2012-04-03,Harper Paperbacks,Book
1295,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,4.05,0553381679,9780553381672,eng,512,184418,4432,2002-06-25,Bantam,Book
1301,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,4.26,0393324818,9780393324815,eng,317,85094,4155,2004-03-17,W. W. Norton  Company,Book
1303,The 48 Laws of Power,Robert Greene/Joost Elffers,4.18,0140280197,9780140280197,eng,452,60946,3167,2000-09-01,Penguin (Business),Book
1305,Gates of Fire,Steven Pressfield,4.42,055338368X,9780553383683,eng,392,21934,1629,2005-09-27,Bantam,Book
1307,Fire Sea (The Death Gate Cycle  #3),Margaret Weis/Tracy Hickman,4.07,0553295411,9780553295412,eng,414,16312,175,1992-03-01,Spectra Books,Book
1315,The Afghan Campaign,Steven Pressfield,3.96,038551641X,9780385516419,eng,354,3002,198,2006-07-01,Doubleday Books,Book
1317,Tides of War,Steven Pressfield,3.9,0553381393,9780553381399,eng,448,3422,157,2001-08-28,Bantam,Book
1318,Last of the Amazons,Steven Pressfield,3.76,0553382047,9780553382044,eng,400,2138,125,2003-07-01,Bantam,Book
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield/Robert McKee,4.0,0446691437,9780446691437,eng,168,53653,4702,2003-04-01,Warner Books,Book
1354,Gorgias,Plato/Walter Hamilton/Chris Emlyn-Jones,3.95,0140449043,9780140449044,en-GB,208,8186,198,2004-01-29,Penguin Classics,Book
1362,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,3.99,0140449086,9780140449082,eng,716,34727,597,2003-01-30,Penguin Books,Book
1371,The Iliad,Homer/Robert Fagles/Bernard Knox,3.86,0140275363,9780140275360,eng,683,288792,3423,1999-04-29,Penguin Classics,Book
1373,Iliad,Homer/Stanley Lombardo/Sheila Murnaghan,3.86,0872203522,9780872203525,en-US,574,1058,137,1997-03-12,Hackett Publishing Company  Inc.,Book
1375,The Iliad/The Odyssey,Homer/Robert Fagles/Bernard Knox,4.04,0147712556,9780147712554,eng,1556,54939,380,1999-11-01,Penguin Classics,Book
1376,The Iliad,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,3.86,0140447946,9780140447941,eng,462,1919,118,2003-01-30,Penguin Classics,Book
1381,The Odyssey,Homer/Robert Fagles/Bernard Knox,3.76,0143039954,9780143039952,eng,541,760871,6557,2006-11-30,Penguin Classics,Book
1382,The Odyssey,Homer/Robert Fitzgerald/D.S. Carne-Ross,3.76,0374525749,9780374525743,eng,515,1713,179,1998-11-05,Farrar  Straus and Giroux,Book
1383,The Odyssey,Homer/Richmond Lattimore,3.76,0060931957,9780060931957,eng,374,1131,78,1999-06-01,Harper Perennial,Book
1384,The Odyssey,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,3.76,0140449116,9780140449112,eng,324,2543,167,2003-01-30,Penguin Classics,Book
1420,Hamlet,William Shakespeare/Harold Bloom/Rex Gibson,4.02,0521618746,9780521618748,eng,289,609271,7139,2005-08-01,Cambridge University Press,Book
1423,The Compleat Works of Wllm Shkspr (abridged),Reduced Shakespeare Company/Adam Long/Daniel Singer/Jess Winfield,4.44,1557831572,9781557831576,eng,137,8159,118,1994-02-01,Applause Books,Book
1425,The Valkyries,Paulo Coelho/Alan R. Clarke,3.31,0062513346,9780062513342,en-US,212,1204,79,1996-09-28,HarperOne,Book
1426,Warrior of the Light,Paulo Coelho,3.7,0060527986,9780060527983,en-US,142,22662,945,2004-03-30,HarperOne,Book
1427,The Zahir,Paulo Coelho/Margaret Jull Costa,3.57,0060832819,9780060832810,eng,336,58917,2575,2006-07-03,HarperOne,Book
1428,By the River Piedra I Sat Down and Wept,Paulo Coelho/Alan R. Clarke,3.57,0061122092,9780061122095,eng,208,70760,2702,2006-05-23,HarperOne,Book
1429,The Fifth Mountain,Paulo Coelho/Clifford E. Landers,3.62,0060930136,9780060930134,en-US,256,1415,68,2000-04-26,HarperOne,Book
1431,Veronika Decides to Die,Paulo Coelho/Margaret Jull Costa/Kâmuran Şipal,3.7,0061124265,9780061124266,eng,210,132064,5452,2006-06-01,Harper Perennial,Book
1433,Hamlet,William Shakespeare/Stephen Orgel/A.R. Braunmuller,4.02,0140714545,9780140714548,eng,148,1658,125,2001-12-01,Penguin Books,Book
1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Euripides/Richmond Lattimore/David Grene/Rex Warner/Ralph Gladstone,4.03,0226307808,9780226307800,eng,221,4483,56,1955-02-15,University of Chicago Press,Book
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith,4.21,0226307840,9780226307848,eng,228,3334,46,1969-01-15,University of Chicago Press,Book
1467,Ten Plays,Euripides/Moses Hadas/John Maclean,4.17,0553213636,9780553213638,en-US,432,1464,21,1990-08-01,Bantam Classics,Book
1473,Medea and Other Plays,Euripides/John Davie/Richard Rutherford,4.03,0140449299,9780140449297,eng,206,9197,120,2003-03-27,Penguin Books,Book
1494,Alcestis,Euripides/William Arrowsmith,3.83,0195061667,9780195061666,eng,142,1950,95,1990-02-01,Oxford University Press  USA,Book
1519,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,Aeschylus/Robert Fagles/William Bedell Stanford,4.02,0140443339,9780140443332,eng,335,28726,591,1984-02-07,Penguin Classics,Book
1523,Prometheus Bound and Other Plays,Aeschylus/Philip Vellacott,4.1,0140441123,9780140441123,eng,160,4303,62,1961-08-30,Penguin Books,Book
1536,Sophocles II: Ajax/Women of Trachis/Electra/Philoctetes (Complete Greek Tragedies 4),Sophocles/David Grene/Richmond Lattimore/John Moore/Michael Jameson,4.14,0226307867,9780226307862,eng,254,5032,36,1969-05-15,University of Chicago Press,Book
1538,The Complete Plays,Sophocles/Paul Roche,4.27,0451527844,9780451527844,eng,420,2883,40,2001-03-01,New American Library,Book
1540,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone,Sophocles/Robert Fitzgerald/Dudley Fitts,3.97,015602764X,9780156027649,eng,259,45589,726,2002-11-01,Mariner Books,Book
1542,The Three Theban Plays: Antigone  Oedipus the King  Oedipus at Colonus,Sophocles/Robert Fagles/Bernard Knox,3.97,0140444254,9780140444254,eng,430,2979,288,2000-01-03,Penguin Books,Book
1549,Antigone; Oedipus the Kingn; Electra,Sophocles/Edith Hall/H.D.F. Kitto,3.94,0192835882,9780192835888,eng,178,13358,199,1998-09-17,Oxford University Press,Book
1554,Oedipus Rex  (The Theban Plays  #1),Sophocles/J.E. Thomas,3.7,1580495931,9781580495936,eng,75,141555,1776,2006-06-22,Prestwick House - (Literary Touchstone Classic),Book
1560,Four Plays: The Clouds/The Birds/Lysistrata/The Frogs,Aristophanes/William Arrowsmith/Richmond Lattimore/Douglass Parker,4.06,0452007178,9780452007178,eng,624,6086,79,1984-11-01,Plume,Book
1562,The Complete Plays,Aristophanes/Moses Hadas,4.21,0553213431,9780553213430,eng,577,1998,33,1984-03-01,Bantam Classics,Book
1567,Lysistrata and Other Plays,Aristophanes/Alan H. Sommerstein,3.95,0140448144,9780140448146,en-US,241,3833,120,2003-01-30,Penguin Classics,Book
1591,Lysistrata,Aristophanes/Sarah Ruden,3.85,0872206033,9780872206038,eng,132,30604,552,2003-03-01,Hackett Publishing Company  Inc.,Book
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.88,1400032717,9781400032716,eng,226,1054308,35537,2004-05-18,Vintage,Book
1620,The Night Gardener,George Pelecanos,3.64,0316156507,9780316156509,eng,372,4067,357,2006-08-08,Little Brown and Company,Book
1625,Twelfth Night,William Shakespeare,3.98,0743482778,9780743482776,eng,272,138101,2513,2004-07-01,Simon Schuster,Book
1627,Brokeback Mountain,Annie Proulx,3.94,0743271327,9780743271325,eng,55,24985,1751,2005-12-02,Scribner,Book
1633,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,3.99,0142000280,9780142000281,en-GB,267,105507,3838,2002-12-31,Penguin Books,Book
1646,Respiración artificial,Ricardo Piglia,3.96,8433924710,9788433924711,spa,218,1279,77,2008-03-01,Anagrama,Book
1654,Plata quemada,Ricardo Piglia,3.76,8433924621,9788433924629,spa,227,1098,65,2005-07-01,Anagrama,Book
1686,Augustine of Hippo: A Biography,Peter R.L. Brown,4.27,0520227573,9780520227576,en-US,576,1643,97,2000-11-24,University of California Press,Book
1693,On Christian Doctrine,Augustine of Hippo/D.W. Robertson Jr.,4.03,0024021504,9780024021502,eng,191,2335,67,1958-01-11,Library of Liberal Arts/Bobb-Merrill (Indianapolis  IN),Book
1709,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.07,0060934913,9780060934910,eng,302,2488,266,2001-05-01,Ecco Press,Book
1715,Metamorphoses,Ovid/David Raeburn/Denis Feeney,4.05,014044789X,9780140447897,eng,723,48223,764,2004-08-03,Penguin,Book
1814,2012: The Return of Quetzalcoatl,Daniel Pinchbeck,3.42,1585424838,9781585424832,en-US,408,1416,217,2006-05-04,Tarcher,Book
1815,Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism,Daniel Pinchbeck/Lee Fukui,4.06,0767907434,9780767907439,en-US,336,2799,166,2003-08-12,Three Rivers Press (CA),Book
1823,Them: Adventures with Extremists,Jon Ronson,3.95,0743233212,9780743233217,eng,336,11990,831,2003-01-07,Simon  Schuster,Book
1824,The Men Who Stare at Goats,Jon Ronson,3.61,0743270606,9780743270601,eng,259,10679,899,2006-04-10,Simon  Schuster,Book
1839,Guns  Germs and Steel: The Fates of Human Societies,Jared Diamond,4.03,0393061310,9780393061314,eng,518,4356,404,2005-07-11,W.W. Norton,Book
1845,Into the Wild,Jon Krakauer,3.98,0385486804,9780385486804,eng,207,800349,18198,1997-01-20,Anchor Books,Book
1846,Wild at Heart: Discovering the Secret of a Man's Soul,John Eldredge,3.92,0785268839,9780785268833,eng,256,55106,1503,2001-04-01,Thomas Nelson,Book
1848,Wild Swans: Three Daughters of China,Jung Chang,4.26,0743246985,9780743246989,eng,562,73572,4280,2003-08-12,Simon  Schuster,Book
1849,Wild Fire (John Corey  #4),Nelson DeMille,4.01,044657967X,9780446579674,eng,519,20909,944,2006-11-06,Warner Books (NY),Book
1850,Born to Be Wild,Catherine Coulter,3.78,0515142395,9780515142396,eng,354,2456,115,2006-07-25,Jove,Book
1852,The Call of the Wild,Jack London/Avi,3.86,0439227143,9780439227148,eng,172,274649,7203,2001-01-01,Scholastic,Book
1853,Wild About Books,Judy Sierra/Marc Brown,4.17,037582538X,9780375825385,eng,40,4541,378,2004-08-10,Alfred A. Knopf Books for Young Readers,Book
1869,Nickel and Dimed: On (Not) Getting by in America,Barbara Ehrenreich,3.63,0805063897,9780805063899,eng,240,168362,5762,2002-05-01,Owl Books (Henry Holt),Book
1887,The Making of Pride and Prejudice,Sue Birtwistle/Sue Conklin/Susie Conklin,4.45,014025157X,9780140251579,eng,128,4244,99,1995-09-07,Penguin Books Ltd,Book
1888,Pride and Prejudice,Jane Austen,4.26,0192802380,9780192802385,eng,333,2399,253,2004-02-11,Oxford University Press,Book
1889,Pride & Prejudice,Jane Austen/Vivien Jones,4.26,0143036238,9780143036234,eng,392,1821,210,2005-09-01,Penguin Books,Book
1891,Pride and Prejudice,Jane Austen/George Saintsbury/Hugh  Thomson,4.26,0486440915,9780486440910,eng,476,1146,166,2005-05-05,Dover Publications,Book
1893,Pride and Prejudice,Jane Austen/Carol Howard,4.26,1593083246,9781593083243,eng,392,1628,171,2004-09-20,Barnes  Noble Classics,Book
1894,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,4.0,1400032806,9781400032808,eng,399,7481,1022,2003-07-10,Anchor Books,Book
1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,Jon Krakauer,4.17,0385494785,9780385494786,eng,368,351406,11701,1999-10-19,Anchor Books,Book
1902,In the Land of White Death: An Epic Story of Survival in the Siberian Arctic,Valerian Albanov/Jon Krakauer/David  Roberts/Alison Anderson/Валериан Альбанов,4.01,067978361X,9780679783619,eng,288,1910,136,2001-09-04,Modern Library,Book
1911,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,3.68,0374292795,9780374292799,eng,616,87570,2800,2006-04-18,Farrar  Straus and Giroux (NY),Book
1934,Little Women,Louisa May Alcott,4.07,0451529308,9780451529305,eng,449,1479727,18458,2004-04-06,Signet Classics,Book
1935,Little Women (Little Women  #1),Louisa May Alcott/Scott McKowen,4.07,1402714580,9781402714580,eng,536,1395,131,2004-10-01,Sterling,Book
1946,Little Women  Little Men  Jo's Boys,Louisa May Alcott/Elaine Showalter,4.33,1931082731,9781931082730,eng,1064,3124,87,2005-02-17,Library of America,Book
1957,A Tale of Two Cities,Charles Dickens/Gillen D'Arcy Wood,3.84,1593081383,9781593081386,eng,409,1343,183,2004-07-25,Barnes & Noble Classics,Book
1972,Den of Thieves,James B. Stewart,4.16,067179227X,9780671792275,en-US,592,9718,216,1992-09-01,Simon  Schuster,Book
1976,Den of Thieves (Cat Royal  #3),Julia Golding,4.21,1405228180,9781405228183,eng,416,1432,61,2007-01-31,Egmont Books Ltd,Book
1984,Bleak House,Charles Dickens/Mary Gaitskill/Hablot Knight Browne,4.01,0375760059,9780375760051,eng,887,1235,146,2002-07-09,Modern Library,Book
1987,What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist—the Facts of Daily Life in 19th-Century England,Daniel Pool,3.85,0671882368,9780671882365,en-US,416,4873,501,1994-04-21,Touchstone,Book
1990,Martin Chuzzlewit,Charles Dickens/Patricia Ingham/Hablot Knight Browne,3.83,0140436146,9780140436143,eng,830,13212,394,1999-11-25,Penguin Classics,Book
1991,Why Is Sex Fun? The Evolution of Human Sexuality (Science Masters),Jared Diamond,3.71,0465031269,9780465031269,eng,176,4532,278,1998-09-25,Basic Books,Book
2002,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,J.K. Rowling,4.4,043932162X,9780439321624,eng,240,11515,139,2001-11-01,Arthur A. Levine,Book
2005,Harry Potter and the Half-Blood Prince (Harry Potter  #6),J.K. Rowling,4.57,0747584664,9780747584667,eng,768,1213,78,2006-06-23,Bloomsbury Publishing,Book
2010,The Santaroga Barrier,Frank Herbert,3.66,0765342510,9780765342515,eng,256,1625,85,2002-09-16,Tor Books,Book
2011,The Dosadi Experiment (ConSentiency Universe  #2),Frank Herbert,3.81,0765342537,9780765342539,eng,320,6146,150,2002-09-16,Tor Books,Book
2015,The Eyes of Heisenberg,Frank Herbert,3.43,0765342529,9780765342522,eng,192,1485,76,2002-09-16,Tor Books,Book
2045,Later Novels and Other Writings: The Lady in the Lake / The Little Sister / The Long Goodbye / Playback / Double Indemnity (screenplay) / Selected Essays and Letters,Raymond Chandler/Frank MacShane,4.47,1883011086,9781883011086,eng,1076,1107,48,1995-10-01,Library of America,Book
2046,Stories and Early Novels: Pulp Stories / The Big Sleep / Farewell  My Lovely / The High Window,Raymond Chandler/Frank MacShane,4.5,1883011078,9781883011079,eng,1199,1324,66,1995-10-01,Library of America,Book
2049,The High Window (Philip Marlowe  #3),Raymond Chandler,4.08,0394758269,9780394758268,eng,265,13233,570,1992-08-12,Vintage Crime/Black Lizard,Book
2051,The Simple Art of Murder,Raymond Chandler,4.16,0394757653,9780394757650,eng,384,4952,162,1988-09-12,Vintage Crime/Black Lizard,Book
2052,The Big Sleep (Philip Marlowe  #1),Raymond Chandler,4.01,0394758285,9780394758282,eng,231,103400,4076,1988-07-12,Vintage Crime,Book
2054,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler,4.22,0394757688,9780394757681,eng,379,26389,1619,1988-08-12,Vintage Crime/Black Lizard,Book
2067,Breaking the Spell: Religion as a Natural Phenomenon,Daniel C. Dennett,3.89,067003472X,9780670034727,eng,448,10135,330,2006-02-24,Viking Books,Book
